name,year,selling_price,km_driven,mileage (kmpl),engine (CC),seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,transmission_Automatic,transmission_Manual,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,max_power (bhp)
Maruti Eeco 5 Seater AC BSIV,2012.0,190000.0,110000.0,15.37,1196.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,73.0
Renault KWID RXT,2017.0,300000.0,60000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Hyundai i20 1.4 Asta Dual Tone,2017.0,750000.0,27000.0,22.54,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.73
Maruti Swift Dzire VDI,2016.0,650000.0,50000.0,26.59,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Honda Amaze i-VTEC Privilege Edition,2018.0,635000.0,40000.0,17.8,1198.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,86.7
Hyundai Verna 1.6 SX,2013.0,520000.0,88000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.32
Mahindra Scorpio S11 4WD BSIV,2020.0,1500000.0,50000.0,16.36,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Hyundai Verna 1.6 SX CRDi (O),2012.0,415000.0,80000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.32
Hyundai Elite i20 Diesel Sportz,2019.0,700000.0,60000.0,22.54,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.76
Maruti Swift LXI,2017.0,484999.0,26000.0,21.21,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,81.8
Hyundai EON Era Plus,2014.0,220000.0,60000.0,21.1,814.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,55.2
Hyundai i10 Magna,2014.0,320000.0,80000.0,20.36,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,78.9
Maruti Swift VDI,2011.0,375000.0,90000.0,22.9,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74.0
Hyundai Verna 1.6 SX CRDi (O),2012.0,440000.0,80000.0,22.32,1582.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,126.32
Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,550000.0,15000.0,18.9,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,81.86
Maruti Swift ZDI BSIV,2017.0,640000.0,35000.0,25.2,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74.0
Toyota Etios GD,2014.0,420000.0,120000.0,23.59,1364.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,67.04
Hyundai Grand i10 CRDi Sportz,2016.0,330000.0,63000.0,24.0,1120.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,70.0
Volkswagen Ameo 1.5 TDI Highline Plus,2019.0,800000.0,25000.0,21.66,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,108.62
Maruti Wagon R LXI BS IV,2011.0,240000.0,64500.0,18.9,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.1
Mahindra KUV 100 mFALCON D75 K2 Plus,2016.0,360000.0,100000.0,25.32,1198.0,6.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,77.0
Hyundai Verna 1.6 CRDi SX,2017.0,750000.0,40000.0,23.9,1582.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,126.2
Hyundai i20 1.2 Magna Executive,2017.0,570000.0,15000.0,18.6,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,81.83
Toyota Etios Liva GD,2015.0,450000.0,25000.0,23.59,1364.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,67.04
Maruti Ritz LXi,2016.0,270000.0,82000.0,18.5,1197.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,85.8
Maruti Ertiga VDI,2012.0,459999.0,87000.0,20.77,1248.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.76
Maruti Alto K10 VXI,2015.0,240000.0,80000.0,23.95,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.05
Renault Duster 110PS Diesel RxZ,2012.0,320000.0,110000.0,19.01,1461.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,108.45
Tata Manza Aura (ABS) Quadrajet BS IV,2011.0,149000.0,148000.0,21.12,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.8
Mahindra Scorpio S11 BSIV,2018.0,1500000.0,40000.0,16.36,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Hyundai Aent Executive,2011.0,180000.0,70000.0,16.36,1495.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,93.7
Hyundai Santro Xing GLS LPG,2012.0,185000.0,70000.0,13.45,1086.0,5.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,62.1
Maruti 800 AC,2008.0,65000.0,40000.0,16.1,796.0,4.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,37.0
Ford Fiesta Classic 1.4 Duratorq CLXI,2012.0,330000.0,60000.0,17.8,1399.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,67.0
Tata Manza Aura (ABS) Quadrajet,2011.0,190000.0,90000.0,18.8,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,90.0
Maruti Swift VDI,2014.0,501000.0,68000.0,22.9,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,74.0
Honda Amaze S i-DTEC,2017.0,600000.0,24500.0,25.8,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,98.6
Mahindra XUV500 W8 4WD,2012.0,570000.0,77000.0,15.1,2179.0,7.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,140.0
Honda Amaze VX O iDTEC,2015.0,450000.0,85000.0,25.8,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,98.6
Toyota Etios 1.5 V,2011.0,285000.0,45500.0,16.78,1496.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,88.73
Maruti Swift VDI,2014.0,490000.0,67000.0,28.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,74.0
Maruti Swift VDI,2014.0,500000.0,77000.0,28.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,74.0
Hyundai EON Magna Plus,2016.0,275000.0,47000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,55.2
Tata Tiago XT,2017.0,440000.0,57000.0,23.84,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,84.48
Hyundai i20 1.4 Asta Option,2018.0,825000.0,71500.0,22.54,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,88.73
Toyota Etios Liva 1.4 GD,2012.0,411000.0,110000.0,23.59,1364.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,67.04
Maruti Swift Dzire VDI,2013.0,470000.0,82000.0,26.59,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,74.0
Maruti Swift VDI,2013.0,445000.0,70000.0,28.4,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,74.0
Maruti Baleno Zeta Diesel,2017.0,752000.0,28000.0,27.39,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,74.0
Skoda Rapid 1.5 TDI Style Plus Black Package,2016.0,650000.0,125000.0,21.14,1498.0,5.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,103.52
Maruti Swift VDI,2013.0,450000.0,67000.0,28.4,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,74.0
Honda City 1.5 V MT,2011.0,350000.0,93500.0,17.0,1497.0,5.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,118.0
Maruti Swift VVT VXI,2012.0,511000.0,8500.0,22.0,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,81.8
Maruti Baleno Zeta 1.3,2016.0,700000.0,80000.0,27.39,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,74.0
Toyota Innova Crysta 2.8 ZX AT BSIV,2016.0,1800000.0,30000.0,11.36,2755.0,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,171.5
Ford Figo Aspire 1.2 Ti-VCT Trend,2018.0,550000.0,14200.0,18.16,1196.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,86.8
Tata New Safari DICOR 2.2 VX 4x2,2012.0,725000.0,90000.0,13.93,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,138.0
Hyundai i20 1.2 Asta Option,2017.0,630000.0,30000.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.83
Hyundai i20 Sportz 1.2,2015.0,480000.0,50000.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.83
Maruti Alto K10 VXI,2016.0,330000.0,30000.0,23.95,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.05
Maruti Gypsy King Soft Top MPI BSIV,2017.0,500000.0,20000.0,11.96,1298.0,8.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,80.0
Volkswagen Polo Diesel Highline 1.2L,2012.0,300000.0,60300.0,22.07,1199.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.9
Tata Zest Quadrajet 1.3 XM,2015.0,400000.0,35000.0,23.0,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.7
Tata Safari DICOR 2.2 EX 4x2,2011.0,320000.0,80000.0,13.93,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,138.03
Hyundai i10 Magna 1.1L,2008.0,180000.0,44391.0,19.81,1086.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,68.05
Maruti Baleno Sigma 1.3,2016.0,530000.0,58000.0,27.39,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Mahindra Bolero 2011-2019 Special Edition,2015.0,600000.0,40000.0,15.96,2523.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,62.1
Maruti Ertiga SHVS ZDI,2017.0,780000.0,66000.0,24.52,1248.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.5
Honda City i DTec SV,2016.0,700000.0,110000.0,26.0,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,98.6
Chevrolet Beat Diesel,2013.0,175000.0,56315.0,25.44,936.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,57.6
Mahindra Bolero Power Plus SLE,2017.0,735000.0,70000.0,16.5,1493.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,70.0
Toyota Etios Liva GD,2013.0,325000.0,120000.0,23.59,1364.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,67.06
Tata Zest Quadrajet 1.3 XM,2015.0,350000.0,90000.0,23.0,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.7
Maruti Zen Estilo LXI BSIII,2007.0,85000.0,160000.0,18.2,998.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,67.1
Maruti Swift Dzire VDi,2009.0,225000.0,120000.0,19.3,1248.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,73.9
Tata Indica Vista Terra Quadrajet 1.3L,2010.0,111000.0,100000.0,18.0,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,75.0
Maruti Wagon R VXI Minor,2007.0,150000.0,70000.0,18.9,1061.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,67.0
Hyundai EON Era Plus,2017.0,300000.0,15151.0,21.1,814.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,55.2
Mahindra Scorpio 1.99 S6 Plus,2015.0,630000.0,60000.0,15.4,1997.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,120.0
Hyundai i10 Era,2011.0,206000.0,100000.0,19.81,1086.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,68.05
Maruti Wagon R LXI,2006.0,70000.0,110000.0,18.9,998.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,67.1
Hyundai Grand i10 1.2 Kappa Magna AT,2019.0,567000.0,7000.0,18.9,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,81.86
Maruti Wagon R LXI,2005.0,65000.0,35000.0,18.9,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.1
Maruti Swift Dzire VDI,2016.0,550000.0,60000.0,26.59,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,74.0
Hyundai i10 Magna,2010.0,140000.0,70000.0,20.36,1197.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,78.9
Renault KWID RXT,2016.0,300000.0,30000.0,25.17,799.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,53.3
Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2013.0,500000.0,70000.0,15.85,1499.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,110.4
Hyundai Grand i10 Sportz,2015.0,400000.0,128000.0,18.9,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,82.0
Maruti Swift VDI BSIV,2011.0,340000.0,160000.0,,,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,
Maruti Swift VDI BSIV,2014.0,570000.0,15000.0,25.2,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Maruti Swift Dzire VDI,2017.0,699000.0,60000.0,28.4,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.02
Maruti Swift Dzire VDI Optional,2016.0,690000.0,80000.0,26.59,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Tata Indica Vista TDI LX,2013.0,200000.0,120000.0,19.4,1405.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,70.0
Mahindra Scorpio VLX 2WD AIRBAG AT BSIV,2012.0,575000.0,120000.0,12.05,2179.0,8.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,120.0
Toyota Etios Liva GD,2014.0,415000.0,146000.0,23.59,1364.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,67.06
Hyundai i10 Magna LPG,2012.0,350000.0,30000.0,19.2,1086.0,5.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,68.05
Hyundai EON D Lite Plus,2017.0,350000.0,20000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Toyota Platinum Etios 1.4 GD,2017.0,632000.0,150000.0,23.59,1364.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,67.05
Maruti Eeco CNG 5 Seater AC BSIV,2014.0,325000.0,70000.0,21.94,1196.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,61.7
Hyundai Elantra SX,2013.0,511000.0,90000.0,16.3,1797.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,147.5
Honda City 1.5 V MT,2010.0,300000.0,100000.0,17.0,1497.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,118.0
Maruti Wagon R LXI,2005.0,70000.0,188000.0,18.9,998.0,5.0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,67.1
Hyundai i10 Sportz 1.1L,2008.0,180000.0,100000.0,19.81,1086.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,68.05
Jaguar XE 2016-2019 2.0L Diesel Prestige,2017.0,2711000.0,9000.0,13.6,1999.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,177.0
Lexus ES 300h,2019.0,5150000.0,20000.0,22.37,2487.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,214.56
Jaguar XF 2.0 Diesel Portfolio,2017.0,3200000.0,45000.0,19.33,1999.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,177.0
Tata Safari Storme EX,2015.0,503000.0,110000.0,14.1,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,147.94
Volvo XC40 D4 Inscription BSIV,2019.0,3800000.0,20000.0,18.0,1969.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,190.0
Toyota Camry 2.5 Hybrid,2016.0,2000000.0,68089.0,19.16,2494.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,157.7
Maruti Wagon R LXI,2013.0,225000.0,58343.0,21.79,998.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,67.05
Maruti Baleno Alpha 1.3,2018.0,740000.0,38817.0,27.39,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,74.0
Honda Jazz VX,2016.0,550000.0,56494.0,18.2,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,88.7
Toyota Innova 2.5 VX (Diesel) 7 Seater,2013.0,750000.0,79328.0,12.99,2494.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,100.6
Maruti Swift AMT VVT VXI,2019.0,650000.0,5621.0,22.0,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,81.8
Toyota Etios VX,2017.0,625000.0,25538.0,16.78,1496.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,88.73
Maruti Swift AMT ZXI,2018.0,600000.0,69779.0,22.0,1197.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,81.8
Hyundai Grand i10 1.2 CRDi Sportz,2017.0,450000.0,56290.0,24.0,1186.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,73.97
BMW X4 M Sport X xDrive20d,2019.0,5400000.0,7500.0,16.78,1995.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,190.0
BMW X4 M Sport X xDrive20d,2019.0,5500000.0,8500.0,16.78,1995.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,190.0
Honda Amaze V CVT Petrol BSIV,2019.0,779000.0,7032.0,19.0,1199.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,88.76
Skoda Rapid 1.6 MPI AT Elegance,2016.0,645000.0,11000.0,14.3,1598.0,5.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,103.5
Volvo V40 D3 R-Design,2018.0,2475000.0,2000.0,16.8,1984.0,5.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,150.0
Hyundai i20 1.2 Asta,2017.0,730000.0,37333.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.83
Maruti Ertiga VDI,2014.0,450000.0,15000.0,20.77,1248.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,88.76
Hyundai Sonata 2.4 GDi MT,2012.0,550000.0,330000.0,13.44,2359.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,198.25
Maruti Wagon R LXI CNG,2017.0,420000.0,60000.0,26.6,998.0,5.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,58.16
Toyota Etios GD,2016.0,509999.0,80000.0,23.59,1364.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,67.05
Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,905000.0,110000.0,12.99,2494.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,100.6
Maruti Swift VDI BSIV,2010.0,240000.0,134000.0,,,,0,1,0,0,0,1,0,0,1,0,0,0,1,0,
Maruti Alto LX,2011.0,140000.0,72000.0,19.7,796.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,46.3
Maruti Ritz LXi,2015.0,300000.0,80000.0,18.5,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,85.8
Toyota Innova 2.5 G (Diesel) 8 Seater,2015.0,860000.0,90000.0,12.99,2494.0,8.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,100.6
Renault Duster 85PS Diesel RxL Optional,2012.0,400000.0,100000.0,20.46,1461.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,83.8
Maruti Swift Dzire LXi,2009.0,190000.0,90000.0,17.5,1298.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,85.8
Honda Amaze VX i-DTEC,2013.0,350000.0,140000.0,25.8,1498.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,98.6
Chevrolet Spark 1.0 LS,2010.0,75000.0,120000.0,18.0,995.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,62.0
Maruti Vitara Brezza VDi AMT,2019.0,860000.0,35000.0,24.3,1248.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,88.5
Maruti Alto K10 VXI,2014.0,250000.0,50000.0,23.95,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.05
Hyundai Verna 1.4 CRDi,2017.0,700000.0,82000.0,24.8,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.7
Maruti Swift VDI BSIV,2014.0,399000.0,70000.0,25.2,1248.0,5.0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,74.0
Maruti Ritz LXi,2016.0,320000.0,90000.0,18.5,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,85.8
Toyota Fortuner 4x2 AT,2015.0,2000000.0,60000.0,12.55,2982.0,7.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,168.5
Skoda Octavia Ambition 2.0 TDI MT,2014.0,1100000.0,79000.0,20.6,1968.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,141.0
Mahindra Bolero 2011-2019 Plus Non AC BSIV PS,2018.0,530000.0,20000.0,15.96,2523.0,9.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,63.0
Maruti Ciaz ZDi Plus SHVS,2017.0,750000.0,53000.0,28.09,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.5
Nissan Micra XV CVT,2017.0,560000.0,21500.0,19.34,1198.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,76.0
Tata Tiago 1.05 Revotorq XZ WO Alloy,2017.0,450000.0,89000.0,27.28,1047.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,69.0
Maruti Swift Dzire VXI,2013.0,459999.0,35000.0,19.1,1197.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,85.8
Maruti Zen Estilo LXI BS IV,2013.0,235000.0,43000.0,19.0,998.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,67.1
Hyundai Santro Xing GLS,2009.0,180000.0,80000.0,17.92,1086.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,62.1
Hyundai i20 Asta 1.4 CRDi,2014.0,620000.0,110000.0,22.54,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,88.73
Hyundai EON Era,2012.0,190000.0,100000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Hyundai EON Sportz,2018.0,380000.0,25000.0,21.1,814.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,55.2
Ford EcoSport S Diesel BSIV,2019.0,1145000.0,20000.0,23.0,1498.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,98.96
Tata Zest Quadrajet 1.3 75PS XE,2017.0,540000.0,70000.0,22.95,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,74.0
Maruti 800 Std,1995.0,55000.0,70000.0,16.1,796.0,4.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,37.0
Mahindra XUV500 W10 2WD,2015.0,919999.0,140000.0,16.0,2179.0,7.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,140.0
Maruti Esteem LX,2008.0,75000.0,86000.0,,,,0,0,0,1,0,1,0,0,1,0,0,0,1,0,
Maruti Alto LXi BSIII,2009.0,135000.0,50000.0,19.7,796.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,46.3
Tata Tiago 1.2 Revotron XZ,2017.0,340000.0,40300.0,23.84,1199.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,84.0
Maruti Wagon R LXI Minor,2010.0,150000.0,155000.0,18.9,998.0,5.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,67.1
Honda Jazz 1.2 V AT i VTEC,2015.0,575000.0,50000.0,19.0,1199.0,5.0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,88.7
Hyundai i20 Asta Option 1.2,2017.0,595000.0,30030.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,81.83
Hyundai Xcent 1.2 Kappa SX Option,2017.0,525000.0,29029.0,19.1,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,82.0
Maruti Ritz VDi,2012.0,335000.0,72072.0,21.1,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,73.9
Ford Figo Diesel EXI,2012.0,300000.0,54000.0,20.0,1399.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,68.0
Hyundai i20 2015-2017 Sportz Option 1.4 CRDi,2012.0,415000.0,82082.0,22.54,1396.0,5.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,88.73
Mahindra XUV500 W8 2WD,2016.0,925000.0,48000.0,16.0,2179.0,7.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,140.0
Maruti Ertiga BSIV ZXI Plus,2016.0,750000.0,20000.0,17.5,1373.0,7.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,91.1
Hyundai Verna CRDi 1.6 AT SX Option,2018.0,1150000.0,49000.0,22.0,1582.0,5.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,126.2
Datsun GO Plus T BSIV,2015.0,260000.0,35000.0,19.44,1198.0,7.0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,67.0
Maruti Alto 800 CNG LXI,2017.0,260000.0,67000.0,33.44,796.0,4.0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,40.3
Maruti Swift Dzire Vdi BSIV,2011.0,347000.0,80600.0,19.3,1248.0,5.0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,73.9
Hyundai EON Magna Optional,2013.0,195000.0,58609.0,21.1,814.0,5.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,55.2
Fiat Punto Pure 1.2L FIRE,2016.0,265000.0,33003.0,15.7,1172.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,67.0
Maruti Wagon R LXI CNG,2016.0,320000.0,43000.0,26.6,998.0,5.0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,58.16
Hyundai i20 Magna 1.2,2016.0,590000.0,16500.0,18.6,1197.0,5.0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,81.83
Mahindra Scorpio 2009-2014 EX 9S BSIII,2013.0,509999.0,165500.0,14.0,2523.0,9.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,75.0
Maruti Swift Dzire ZDi,2011.0,350000.0,120000.0,19.3,1248.0,5.0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,73.9
